id,case_id,image_role_code,registration_visible,person_reflection,accepted_for_eva,excluded,exclusion_reason,updated_at
ea8fc66b-ddee-41b1-828c-99b36966348f,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
181c776f-f4f1-4ba2-b254-181308952187,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
26d0401a-2bfa-4af1-bab2-aa97ccd8e76e,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
2d3f6de1-eb29-4739-8369-e1da0eb9428e,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
84505466-a050-4234-a23a-0e04e338f00f,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
cc1678e7-5057-4c88-b0e3-d84285449117,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
719ee53b-4a08-481d-a895-3fd256613492,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000000,f,f,t,f,,2026-07-06 11:49:02.086628+00
f9aa1886-8b9c-43a6-b113-2f73c54f9bc0,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
1b9aafbf-542e-44dd-9796-979e8e9c522b,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
4cd34ff6-ffde-44d1-ab09-d7f3b446b11b,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
a91d91f4-f5ab-43dd-ad4b-b5861622bb93,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,t,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
01e9c9ae-001c-4979-894a-15c0a9a8de2d,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
bb825f3a-762c-4ba2-ab76-d982b7760835,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
a8ba256e-29a3-4cfd-b396-df142470ff75,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
964219dc-5a20-4d6a-8b2b-7ff2e6689d59,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
4718ee90-1cb6-48ed-a5dd-2dcae7276ab5,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
4e9f2b05-0d46-4a15-abed-7d84035a233f,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
f9e9f034-4152-4d78-8b55-ee4f18c5fe2a,04835120-133d-457f-83c6-0adfdfafbe93,100000003,,f,t,f,,2026-07-08 08:57:39.034998+00
b30c064c-2800-45a0-b600-144eb8b8c1ad,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
c9df2924-4e1a-437e-8248-d414be2f86d9,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
034b0adc-cc7c-46e0-8e8c-24c12129188f,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
8bfb7abe-33ae-4c33-bc0d-c35befa40668,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
ce7237ed-8585-4f3f-8c03-0736270c0213,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
3d8bb775-c6a5-4619-8a58-99fee78dc197,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
a53ade45-e406-4092-95a2-70a7feb30b99,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
3a9afd71-3ac3-41f0-83b3-f1ae16a5dfd9,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
47d4235f-e820-4029-b000-531903dc9c51,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
1578bd91-7bd1-48e6-b570-ea8134333daa,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
ef82e1d8-2d0f-4335-8720-36d71a4c59a4,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
51c2ffdf-7cf6-49a1-bae0-2039e7cbd972,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
e7fc8fca-b4bd-4dc1-b5de-d1ff951b1281,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
404a9acd-2af9-4d37-8601-9dcf6a8dca0a,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
24506b49-5f59-4793-b821-09bdcb4f8c49,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
d6d37245-5f2f-4803-b38b-62b59bee53b9,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
3c744791-d484-4bfc-9b54-0b00411d7c34,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
fcdb95d4-ac08-4985-8b1a-d457fcdcd9e4,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
3fcca384-68f9-4e17-a6b4-2075830306d9,05e5704e-ae79-4067-ac99-a265330c2be0,100000003,,f,t,f,,2026-07-08 08:57:40.100643+00
d2c9570b-0a4d-4d94-82ed-e250682e42ef,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
4c47fd7e-4bf0-481c-865d-6baf2097a447,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,t,f,t,f,,2026-07-06 11:49:02.086628+00
a7bb8606-b6f6-46ac-9e70-2c8469247e28,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
b70d8b68-7fcf-4aad-9d11-851a5b63f457,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
cc33d07c-e80d-45bc-ba57-4e1ae01cb140,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
8d213d55-bd68-49a7-83bd-ed041a5b6b9e,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
530306d9-ee4a-4e20-a2c8-c83b2acf7920,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
a5436901-0b0e-458b-94c5-78dc7a79456c,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
af4f9198-9542-47f6-a0bb-b5a9d818e2b6,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
7c6c5066-4fab-4f84-80b3-159dc296ac11,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
2bba7d07-5c54-493d-93db-1d21cbee11b1,54d436fd-416a-4090-984c-5980c4aef059,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
f635ebeb-3b20-4da4-8b77-df9f76aa383d,4dd0d51b-a876-4f5c-b6ee-cbdc2d334642,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
57efb8f1-4da4-4a3e-b766-aede5f09d231,54d436fd-416a-4090-984c-5980c4aef059,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
68656964-ca56-4ce1-86c5-0c7d4589244c,54d436fd-416a-4090-984c-5980c4aef059,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
12e4d154-9d3e-4934-ad5a-54e881b5540d,4baea00f-8d5e-4a6d-9b30-90d82f37539a,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
9604a8fa-1427-480a-992c-b9ee36751e31,55923fe6-abcc-4378-8503-1d4394028084,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
ebf67913-e0b7-4a4d-a0e6-a9b90062f686,5897ecbc-938d-439a-85f0-32ade0d572ed,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
2600983e-de87-4328-997a-4d806d38f0c9,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
336bae67-c88c-47e6-adf2-b758fbd599fd,5897ecbc-938d-439a-85f0-32ade0d572ed,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
2d8aceeb-0683-411e-8a24-714febcaf5ff,5897ecbc-938d-439a-85f0-32ade0d572ed,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
f0e79e8d-d2f4-4ac3-ad2b-7727df7369b4,5897ecbc-938d-439a-85f0-32ade0d572ed,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
2880a651-6851-4202-a26e-ac4d73998a22,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
5fadb329-43e5-4c29-9edc-335c1774d83a,5897ecbc-938d-439a-85f0-32ade0d572ed,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
7845baa3-522d-4d52-8114-bbdac695ff74,5897ecbc-938d-439a-85f0-32ade0d572ed,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
52ab2e16-5020-4c8e-afc4-cc46bf7135ff,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
293ad599-f3e5-4c5e-b890-a8a0b88f0097,5897ecbc-938d-439a-85f0-32ade0d572ed,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
f644bf8b-77e4-4c16-ac49-6c17aa480db4,5897ecbc-938d-439a-85f0-32ade0d572ed,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
6a95d59b-ac55-4f82-ac57-503cad348907,5897ecbc-938d-439a-85f0-32ade0d572ed,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
ca32c119-17a2-4f38-a9df-56ef08897a4e,5897ecbc-938d-439a-85f0-32ade0d572ed,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
ceab112f-68ad-4615-96e6-f5df225ea630,5897ecbc-938d-439a-85f0-32ade0d572ed,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
10531598-522c-4fd2-822a-79a4489a9f03,5897ecbc-938d-439a-85f0-32ade0d572ed,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
50f60c71-3085-44c5-a23e-b696267eeb07,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
69fa0765-c32d-4729-9ec9-b6e3ea782e71,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
24905366-813b-4cc5-8bce-ef728531f3c8,5897ecbc-938d-439a-85f0-32ade0d572ed,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
3d8d266b-b5be-46a8-b1f1-654e4398d425,5897ecbc-938d-439a-85f0-32ade0d572ed,100000000,t,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
1a12aa4f-f644-4801-a33b-684b78a13888,05e5704e-ae79-4067-ac99-a265330c2be0,100000003,,f,t,f,,2026-07-08 08:57:42.085612+00
170a0beb-88fc-463b-9448-35b2c81e70f3,5897ecbc-938d-439a-85f0-32ade0d572ed,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
b60d0abb-9d3b-4c47-875c-00dba28fa94d,5897ecbc-938d-439a-85f0-32ade0d572ed,100000000,f,f,t,f,,2026-07-06 11:49:02.086628+00
41f33963-bb59-40a8-b646-4f17bbb1dc36,5897ecbc-938d-439a-85f0-32ade0d572ed,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
e4b01aa9-f550-494a-8b58-6b62103d14c0,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
b070f19e-a99a-4fdf-849c-7451b91a5c34,5897ecbc-938d-439a-85f0-32ade0d572ed,100000001,t,f,t,f,,2026-07-06 11:49:02.086628+00
79954dce-a7b3-455c-a499-01376efd4621,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
fa48c9e5-8be2-4250-a747-344cebf1117e,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
f8681d09-5668-4641-b09a-5418d6263a74,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
71c8f322-2ab8-40db-bb41-726dfc56ecae,5897ecbc-938d-439a-85f0-32ade0d572ed,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
0ed76605-d729-44d0-923a-ec53915e953d,5897ecbc-938d-439a-85f0-32ade0d572ed,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
966e1b8c-6d24-44bd-9daf-2fc239fd616c,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
f14e54b5-0a5f-4cf6-a323-686225380d28,5897ecbc-938d-439a-85f0-32ade0d572ed,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
328aa3ef-00eb-4b2f-8870-e3025dc71fb9,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
777d373b-2ed8-41ac-9d84-94465900fdbb,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
848416f5-2b72-4c6f-8ecb-2823c201718b,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
b6da0f19-5d26-4d90-97d3-ca1efe980b8d,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
64684a2b-043b-4c91-ab30-326aff3b87ad,6185825e-e3c7-4fdc-abb7-3a09899fbca0,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
607ab145-0c5f-4afc-9360-e74abd84a504,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
4606e557-680b-4b2b-a467-354e38bdbdc3,5897ecbc-938d-439a-85f0-32ade0d572ed,100000002,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
5a0817f7-d255-4602-9310-da83a6084a04,5897ecbc-938d-439a-85f0-32ade0d572ed,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
cc05f0a5-483a-495c-8164-801125a72197,68442a2a-998c-4a16-89ba-8fe226303734,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
86321e47-f376-409f-bf6a-342a39335278,68442a2a-998c-4a16-89ba-8fe226303734,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
70fbdb1b-af55-4aea-9576-7fd198e8312a,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
65188fec-c707-4d04-bb27-e2f4f5eca6fd,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
563bc941-85d3-415a-b6ef-e8c55c508a6f,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
fabaf4d3-4d2c-4ec0-92a3-b2f93d977d33,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
16150900-01b1-4e09-91c7-82ea6b3c795d,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
783dc801-817c-4865-a736-8c89073240fb,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
d0eacd2d-e9ae-4646-9c28-de1ad97d3733,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
27a984e6-3ed5-41b0-83b2-043b40f7671f,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
e7f0b241-f952-4864-85a5-00871a1afd18,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
ad0a6c79-3bbd-4c98-9927-1f488cac61f3,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000002,t,f,t,f,,2026-07-06 11:49:02.086628+00
c2233a61-55cc-4284-bc59-54d728c1fc3f,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
1c5de0b0-3a0c-4557-8aff-d4925527c672,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
65ae78a0-8d12-412a-b5d1-9787bdc14825,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
cbb71d2f-f234-4d12-b01f-2b0e15326fd4,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
d3920cec-47d9-4771-bef6-ad9e26e6a3c4,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
02be5178-de86-4592-9f82-85eca0a352a2,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
6c584123-c8b7-4543-ac5d-c72dd2c7ec88,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
736f01d2-07d8-4a8c-8d50-82fb775d018d,6c7bb81d-678a-455a-9fde-ae5746706e2d,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
6c7a63ae-3363-40fa-b80b-ba8fc6898a6a,6c8667a6-a1a3-4efb-9f90-c401150540ce,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
dfa11753-de86-4609-8b20-b38a7e8fca1c,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
6a646e80-1ad7-4196-915f-334bc2b24d96,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000000,f,f,t,f,,2026-07-06 11:49:02.086628+00
af7be223-2e74-45e1-9fa0-6ae88e94eafc,6c8667a6-a1a3-4efb-9f90-c401150540ce,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
125e6bad-3adf-4824-be9e-b34a94c8a13d,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
44bdc5dc-65b7-4f37-8eb6-1490249118be,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
0c4d0302-4356-49cd-805c-a674881c2c39,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
991d0c0c-6857-49c9-8387-486631a4c772,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
f635cc60-0330-43c5-b4fa-8948a1fd98e3,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
d13f02b6-7300-4df5-be77-593dcc009cae,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
248b5cea-6e93-4fd3-a1da-c24745f089b5,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000000,f,f,t,f,,2026-07-06 11:49:02.086628+00
3489ff01-2c82-47fd-aea4-d259ed1ef3db,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
08772377-a3cf-4366-944e-8596d4286051,e19dff09-dcb0-4e65-89cd-95d6f2c8d59a,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
d98fb6ed-6fdb-4742-8e4e-c0598e945e52,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000000,t,f,t,f,,2026-07-06 11:49:02.086628+00
286ae2ef-23e4-4dc6-bdc2-dc92646ced67,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000002,t,f,t,f,,2026-07-06 11:49:02.086628+00
6c76932f-392a-4b02-984c-0d0a2b05e00a,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
bbf1a9f5-9901-4274-baf3-d22468f4eb43,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
3b9626d4-1196-4da3-9b87-9894a6acc527,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
0e588592-d615-4116-8cbc-34d81d907354,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000001,t,f,t,f,,2026-07-06 11:49:02.086628+00
f53beec4-5b8a-45b5-82fd-60ab760af8e7,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
63b6e235-e11b-4b11-8695-b5abe80b9eaf,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
837b0926-a009-485f-b7ba-64d9290972d1,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000002,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
1ebe7384-115c-4e95-9f54-caf8ff94f2c5,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
8d186d16-e1e1-4773-9641-d4829300e7f2,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000001,t,f,t,f,,2026-07-06 11:49:02.086628+00
3eea065a-9875-430b-8c46-81b06b3dbf70,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
532c3661-e09e-411c-88ab-20f5b780a1d8,87ddd62b-ea09-464f-af75-e1482b07f6a5,100000001,f,f,t,f,,2026-07-06 11:49:02.086628+00
d109e44b-4610-408a-bc7a-dc55e6a51dfe,92abe9ee-acbc-4d68-bf0b-7ca817e7ed97,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
6430b4aa-40df-4e25-a8f6-0ac82e0d3e71,92abe9ee-acbc-4d68-bf0b-7ca817e7ed97,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
e3cd7242-481b-417f-9605-423e5ba24ec7,92abe9ee-acbc-4d68-bf0b-7ca817e7ed97,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
5ef3d7ba-727d-4acd-aa1a-30bbab1cf2fb,97eb5156-c099-45a4-970f-de70e492dadb,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
24955489-5515-4b04-a7ed-9d599a951a20,97eb5156-c099-45a4-970f-de70e492dadb,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
b2e2f541-1006-4a04-9fcb-c8bece0f1049,97eb5156-c099-45a4-970f-de70e492dadb,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
f25ec86a-7449-4621-a7f2-648d5e6c7b26,97eb5156-c099-45a4-970f-de70e492dadb,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
1ec27086-bf17-4bf7-9739-c9c22133f1a0,97eb5156-c099-45a4-970f-de70e492dadb,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
bb229756-fc04-48fb-b96e-97ef9cacd311,97eb5156-c099-45a4-970f-de70e492dadb,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
a59e159d-8e6b-429b-a16a-17cb2b6d23c3,97eb5156-c099-45a4-970f-de70e492dadb,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
006f3238-b687-4a74-8c3b-f441236662bc,97eb5156-c099-45a4-970f-de70e492dadb,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
7d06c245-ab41-4b54-86c8-982d21bcedce,97eb5156-c099-45a4-970f-de70e492dadb,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
0e434ab9-6fc1-4116-8c16-961671540597,97eb5156-c099-45a4-970f-de70e492dadb,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
6c83e398-3df6-4aa1-befa-ae9b9f05ba9b,97eb5156-c099-45a4-970f-de70e492dadb,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
23c4908f-c7f5-4eff-808f-877b9f287b9a,97eb5156-c099-45a4-970f-de70e492dadb,100000002,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
6340f570-f9e8-41b7-b2e7-b1e0c71ea084,97eb5156-c099-45a4-970f-de70e492dadb,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
8e2739d2-32a3-4ac5-85e6-f4faeedb4376,97eb5156-c099-45a4-970f-de70e492dadb,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
71a569bd-0a39-44d4-b6e6-52f13882b4a0,97eb5156-c099-45a4-970f-de70e492dadb,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
709c2489-7155-4500-96e2-cd4eea6a0e93,97eb5156-c099-45a4-970f-de70e492dadb,100000002,f,f,t,f,,2026-07-06 11:49:02.086628+00
d14ddba1-e602-4ca2-9555-7d12f0934e0f,97eb5156-c099-45a4-970f-de70e492dadb,100000003,f,f,f,f,,2026-07-06 11:49:02.086628+00
dfbe17a6-a26b-4ac8-aa46-ba3ff8b0ca55,97eb5156-c099-45a4-970f-de70e492dadb,100000001,f,f,f,t,person reflection detected (auto-classified TKT-064),2026-07-06 11:49:02.086628+00
